t,HbO2,HHb,CCO,TOI,SaO2sup
1210.0,-1.8430653511661177,6.66112430623599,-0.6533225365557314,40.33326310964484,0.654729589055
1211.0,-2.232324771594918,7.057521919462971,-0.6792594957076856,39.88820781510524,0.648812200101
1212.0,-1.6664458218334985,6.4882373626451155,-0.6423215629189618,40.532015470805966,0.657148036538
1213.0,-1.939555463267176,6.7629926048341105,-0.6600533384150902,40.2212880626237,0.653129995277
1214.0,-1.5200080558133848,6.3373312880800725,-0.63255672129782,40.70028469126915,0.6594326889850001
1215.0,-1.601895537618887,6.41471241783681,-0.6373624132642581,40.6094158011394,0.658417455662
1216.0,-1.545467992836116,6.35284955095613,-0.6332598237907157,40.67597648171582,0.65943707328
1217.0,-1.4125550662281157,6.212153686998157,-0.6240934395135662,40.830463107718046,0.661649915057
1218.0,-1.1507142967584159,5.937815334223579,-0.606430830993054,41.13356023328368,0.665898531554
1219.0,-1.6001579204466694,6.38338190709166,-0.6345090956273596,40.62503453305871,0.659552970779
1220.0,-1.7716784391301346,6.554352243160004,-0.6454375462593045,40.43052811951935,0.657088982059
1221.0,-1.4295901573252365,6.205407049891008,-0.6229755886849497,40.822145091813994,0.662299128023
1222.0,-1.3787885123744843,6.146917704094854,-0.6190477812647233,40.88340357737645,0.663323533879
1223.0,-1.3473545577265327,6.107383045067493,-0.6163117888428107,40.922867307561496,0.664084049817
1224.0,-1.7435697880025387,6.503038585339809,-0.6414708623272805,40.47310957505765,0.658369725752
1225.0,-1.909245041929637,6.671281245979131,-0.6523649626021943,40.28376234616478,0.655868561251
1226.0,-1.512935334029116,6.270163757953455,-0.6265419286661227,40.73609878819799,0.661795580328
1227.0,-1.4233559038771446,6.174170496139453,-0.6202642974403079,40.840820166799716,0.663334219106
1228.0,-1.502946118103587,6.248963887506214,-0.6248655806214389,40.75263389399679,0.662364329484
1229.0,-1.8864039502514416,6.634851000328354,-0.649620011236113,40.31592666469362,0.6567122750609999
1230.0,-1.8556575487328644,6.605959282309534,-0.6478139755895864,40.35000244436815,0.657088861584
1231.0,-1.6109700463240557,6.358550144930696,-0.6318849235979722,40.62920142406983,0.6607408201680001
1232.0,-1.747317110914672,6.4947328895205345,-0.6405859084574204,40.474394227216244,0.658770260245
1233.0,-1.9551552269630932,6.706268407712464,-0.6543052424889466,40.236611190223705,0.65561282038
1234.0,-2.098395192076069,6.855784400902742,-0.664172595477694,40.071048380416386,0.653293561859
1235.0,-2.202164347348699,6.967607470354558,-0.6716832940904593,39.94953097955953,0.651480674317
1236.0,-1.738802765517356,6.503582891363941,-0.6416609568345406,40.476082173915295,0.658238687187
1237.0,-1.6783916221542086,6.441346109172173,-0.637622527003787,40.54553317493721,0.659183214663
1238.0,-1.7312798262085565,6.493422660024208,-0.640932688195317,40.48583879396539,0.658447141803
1239.0,-1.422961237534878,6.17859787574568,-0.6206864861456216,40.83903156180178,0.663157380113
1240.0,-1.5801845449265741,6.332346327517072,-0.6303493281607331,40.662055782725155,0.6610135080139999
1241.0,-1.321107645415509,6.065078512127933,-0.6131692237723336,40.96014844574368,0.6650718495929999
1242.0,-1.779443866488883,6.523890457765823,-0.6423685229033185,40.43926388798313,0.6584162721769999
1243.0,-1.8571721258692264,6.603581054119026,-0.6475469481403897,40.35006625113492,0.657213744556
1244.0,-1.638339365495078,6.382625121801141,-0.6333239170342286,40.59963070272407,0.660468829293
1245.0,-1.6984339587305755,6.441730776908933,-0.6370712827644331,40.53181934745581,0.659634985326
1246.0,-1.6818359595011572,6.423867363561946,-0.635891840628517,40.55125760523117,0.659923545667
1247.0,-1.4825536431903075,6.219648340426637,-0.622741807594335,40.779932607349075,0.6629977360620001
1248.0,-1.6720213956294003,6.407784428735681,-0.6346793274527192,40.56529575483298,0.660303145586
1249.0,-1.3206969165407898,6.048654067119514,-0.6116592041049933,40.968067713396024,0.665686300797
1250.0,-1.2220100362832795,5.940451520910841,-0.6045702739444696,41.08463750090856,0.667474989985
1251.0,-1.2332532874944206,5.942594574870377,-0.6044324742540317,41.07610913447557,0.667659871159
1252.0,-1.358823315613428,6.061619005935157,-0.6117250398897365,40.936451648715924,0.6660939838409999
1253.0,-1.234295381255052,5.928389403425037,-0.6030827982134215,41.082043382536796,0.668227881379
1254.0,-1.1405953764883634,5.824417232142423,-0.5962618387859138,41.193355744579705,0.66997586512
1255.0,-1.4744728788827857,6.154477489877493,-0.616905952805596,40.815585549199746,0.665290604696
1256.0,-1.243804198748677,5.915823390244803,-0.6016265858224796,41.08154310789092,0.668937044877
1257.0,-1.4984302585856426,6.16736334490831,-0.617386808735334,40.79348477242464,0.6653675295920001
1258.0,-1.141220827999632,5.800505648999753,-0.5940217665644425,41.20413778832778,0.6709105389069999
1259.0,-1.2063307007810877,5.857354619718471,-0.5973227916726729,41.13396616481433,0.670287355737
1260.0,-1.589636345370991,6.239745867168317,-0.6214053351424838,40.69849719613101,0.664766688395
1261.0,-1.5773398101520328,6.22638048474802,-0.620524129553734,40.712975729977686,0.6649863311590001
1262.0,-1.7040464083671196,6.354394291082301,-0.62871090591721,40.56827965129444,0.663095294415
1263.0,-1.7868861017373092,6.440064284870282,-0.6342712762649974,40.47277161326458,0.661782063617
1264.0,-1.8934872638932134,6.551415027431709,-0.6415570284808749,40.34936928730224,0.660048693628
1265.0,-1.389975449152054,6.043208901793271,-0.6090644100617986,40.924098513333185,0.667542986463
1266.0,-1.7656229287315313,6.421183809916336,-0.6331355938532852,40.49585409141436,0.6619999791669999
1267.0,-1.6447661115568266,6.300410217827732,-0.6254317543208703,40.63324597009584,0.663753431824
1268.0,-1.680897389558254,6.337277132177768,-0.6278027783762774,40.59182036601767,0.6632002538139999
1269.0,-1.9737555585834201,6.636280605653461,-0.6471588669334758,40.255991562648155,0.6587037938270001
1270.0,-1.8487113019051762,6.5149675488737415,-0.6394681547371259,40.39645847949699,0.6603817952759999
1271.0,-1.9419169918914179,6.613525206862462,-0.6459663131447568,40.28803246547789,0.658820599737
1272.0,-1.7086347333786804,6.3811665395059975,-0.6310923862428175,40.5528313070471,0.662178481948
1273.0,-1.581353413021347,6.252393660705138,-0.6228449004941279,40.698229381771306,0.66408379994
1274.0,-1.424755485109209,6.091406999824137,-0.6125140431370699,40.87831049337206,0.6665231570660001
1275.0,-1.608299332634175,6.274056040473148,-0.6240617807227686,40.67003672934245,0.6638951312960001
1276.0,-1.5611539821318985,6.225185403394008,-0.6209044934245831,40.724439943445546,0.664645604869
1277.0,-1.7719904977350822,6.438242922479489,-0.6345509732332293,40.483691424841375,0.6614978716650001
1278.0,-1.4787264917383283,6.141731159288874,-0.6155843789010844,40.81863850964512,0.665880759102
1279.0,-1.740786525817434,6.405446250313574,-0.6324053011286443,40.51990396458282,0.662012490102
1280.0,-1.5135858684032186,6.175678822533598,-0.6177060862900328,40.77942484114331,0.665410168125
1281.0,-1.1147895018111527,5.766897014931487,-0.5917048502111679,41.237557945896654,0.671569415086
1282.0,-1.732141202011526,6.385942982260538,-0.6308296942067766,40.53473811342956,0.662554299691
1283.0,-1.2141967520498227,5.860093366643184,-0.5973372182016656,41.12741898192001,0.670371357162
1284.0,-1.2152369725034973,5.853354122741379,-0.5966762594286024,41.129874850055145,0.670656731152
1285.0,-1.0225067360954583,5.649408288593989,-0.583617884439604,41.35435356383264,0.673878340806
1286.0,-1.3796386732354406,6.002236402407078,-0.6055422032598581,40.950119250879155,0.6688748957689999
1287.0,-1.0083140849416523,5.61980386773255,-0.5813026359704274,41.37775167797623,0.674681944467
1288.0,-0.9353500484453647,5.534555138578888,-0.5756412573441632,41.46655863474752,0.67621472888
1289.0,-0.5806377970225327,5.161125540516139,-0.5521425898385857,41.879091776635796,0.6820646224779999
1290.0,-0.4763481026043479,5.03650075506463,-0.5439281063824509,42.00750640023501,0.684366122313
1291.0,-0.4687583496222487,5.008864185454172,-0.5416145241521627,42.02573688869591,0.68526639941
1292.0,-0.42606824779112884,4.9457553355047,-0.5371432434437833,42.08412934250083,0.686689867048
1293.0,-0.4913364639157223,4.9922858000123895,-0.5393487173835233,42.01876274720792,0.686493240495
1294.0,-0.31344529463734716,4.79268934903849,-0.5266168460932605,42.231846964604046,0.689922601913
1295.0,-0.16015001262416462,4.615200334408733,-0.5152115178193867,42.41820769424043,0.6930992972560001
1296.0,-0.34083168760324867,4.7756357743843765,-0.5241290200737101,42.22202183169807,0.691310142468
1297.0,-0.36399073456638575,4.779455701194422,-0.5237139582335436,42.20492533978781,0.6917554818899999
1298.0,-0.2720665962112392,4.666854266827862,-0.5162833687017769,42.31971933729853,0.693918385933
