t,Vmca,SaO2sup,TOI,Pa_CO2,HbD,HbT,CCO,P_a
642.0,60.64,0.84573,59.99511115021613,36.002976,-10.25460053917935,3.7336784468260737,-0.353417834602075,73.62
643.0,59.96,0.8325933333333332,59.86696525501623,36.002976,-10.579781037523434,3.277777120281559,-0.2770065115489166,74.64
644.0,59.68,0.8226533333333333,59.85884720771444,36.002976,-10.846011134985602,3.742565271204727,-0.4420765349774181,74.04
645.0,60.68,0.8118816666666667,60.22704852812427,36.002976,-11.18095517685649,3.5056809659226076,-0.4140977820514622,72.38
646.0,61.68,0.8077366666666665,60.148094484288464,36.002976,-11.23492810706539,2.9306162245116427,-0.28561157110192803,71.66
647.0,62.62,0.8243083333333332,60.16992421440776,36.002976,-11.619214907613785,2.462775324406788,-0.25154689307210754,71.58
648.0,64.86,0.8765016666666666,60.10861621924388,35.37532411839979,-11.986790196308633,2.569687805779614,-0.27432378179184,71.52
649.0,67.92,0.8856166666666665,60.116774873824056,35.252914,-12.144114790461238,2.4784937402258023,-0.25321665282212885,72.96
650.0,69.0,0.8715266666666668,60.13195306127165,35.252914,-12.408847362765712,2.9324092888337447,-0.3438235490440497,77.48
651.0,67.72,0.8640733333333332,60.93128280194812,35.252914,-11.852334795728034,2.8953151119764895,-0.22658575229272696,82.02
652.0,64.1,0.8789866666666666,59.981513945262726,35.252914,-11.67521328350818,3.255312637570804,-0.15780512133196153,82.82
653.0,62.0,0.8690416666666668,60.41974130990453,35.252914,-12.324794265017548,4.057773702870228,-0.3805116059991602,82.62
654.0,62.0,0.85993,59.317046470437354,35.252914,-12.334159559300012,3.9477595349325734,-0.2747643458269793,81.72
655.0,59.6,0.8682133333333333,60.71509123930445,35.252914,-13.119540129858073,4.294787822427451,-0.4229131260814808,81.18
656.0,57.4,0.8706999999999999,60.07400583789279,35.252914,-12.380838261452928,3.9046411446948923,-0.2885751924362895,76.9
657.0,57.0,0.8698714285714285,61.208037279449336,35.252914,-12.503174465350055,3.7166392179644023,-0.3460718817780262,73.44
658.0,57.54,0.8665583333333332,60.34513268533752,35.252914,-12.507416092364494,3.315567075173913,-0.30506008246380145,71.72
659.0,58.0,0.8508183333333332,59.5996169355541,35.252914,-12.533203263883452,2.9622776841190075,-0.29985462118614814,71.9
660.0,58.0,0.8342516666666665,60.32096414580827,35.252914,-12.334435197492253,3.1631828681747445,-0.39187311786826556,70.5
661.0,59.12,0.8251383333333332,60.36147984803589,35.252914,-12.319720625547829,2.565143615453165,-0.2679764406022829,69.76
662.0,63.0,0.8176816666666666,59.62496646766835,35.252914,-12.23149937746807,2.4708016139054862,-0.24809147715148053,69.56
663.0,66.5,0.84502,60.99119049096393,35.252914,-12.733162263657066,3.018450735175308,-0.4103074605187047,69.56
664.0,66.5,0.8823033333333334,60.1628675106798,35.252914,-11.765575657402769,3.7011746120722897,-0.17041036645282173,75.14
665.0,66.0,0.9071549999999998,60.704577273056486,35.252914,-12.053362353108106,3.176216892118116,-0.18500717646010154,78.94
666.0,66.0,0.9187516666666666,60.2543209692332,35.252914,-11.945707473976745,3.60672527308943,-0.35039120702498316,79.24
667.0,66.0,0.9212366666666668,61.3634337128297,35.252914,-11.761540791248612,2.9299135723836343,-0.2148604520990168,81.12
668.0,66.0,0.9154383333333334,61.55695100453491,35.252914,-12.273813580690996,3.4949924362280074,-0.32831110660333124,81.82
669.0,66.92,0.9104683333333332,61.27079791026537,35.252914,-12.23590768625756,3.710342680951696,-0.35973400293675367,83.7
670.0,67.08,0.9063266666666668,60.33637410188305,35.252914,-12.027946321969141,3.523309074208764,-0.17474052350171235,85.38
671.0,65.2,0.9188699999999999,61.54550578760372,35.252914,-12.530328329643247,3.876497888067898,-0.353627770283116,85.42
672.0,63.58,0.90964,61.34922280973177,35.252914,-12.54585160418929,4.281439171870749,-0.356338507180278,83.8
673.0,60.9,0.9063266666666668,61.56028960239118,35.252914,-12.533454943430753,3.243219076069998,-0.20147114994607515,81.5
674.0,58.42,0.8988716666666666,60.89436706677302,35.252914,-11.947462641567077,4.046026544403554,-0.4683924995662925,77.08
675.0,59.0,0.9079833333333335,61.235325946808324,35.252914,-11.428632984128683,3.6547199604918053,-0.4094747475873124,73.72
676.0,59.72,0.8939016666666667,60.62120256742717,35.252914,-10.95681828150619,3.4281772797361354,-0.44011074118143406,72.2
677.0,61.0,0.8963850000000001,61.56288186611153,35.252914,-11.59547693639049,3.036430763701653,-0.42736176266431125,72.4
678.0,61.38,0.8980416666666667,60.87969653530695,35.252914,-10.920729771576006,3.051440475540609,-0.3817547490427866,73.38
679.0,62.0,0.8839533333333333,60.864028036882985,35.252914,-11.52264877559513,3.202824316360283,-0.4722535739183677,74.38
680.0,61.24,0.89473,61.67267515711529,35.252914,-10.605472153457564,2.943012198140715,-0.266195094093429,76.02
681.0,59.36,0.89473,60.82607139069463,35.252914,-10.264586633298663,3.2703484244584824,-0.3529275459425951,74.9
682.0,58.32,0.8988716666666668,60.76107362355683,35.252914,-9.948908135684249,2.869128390571057,-0.1749415942087764,73.78
683.0,58.68,0.9013549999999999,61.54452826665979,35.252914,-10.204784166410247,2.966943893354366,-0.27412867476844627,74.46
684.0,58.68,0.9054983333333333,61.66041151101055,35.252914,-10.134737136890404,2.879129663263497,-0.2129155831186748,75.26
685.0,60.0,0.90254,61.670277845603046,35.252914,-10.515148183701621,3.2509486210951684,-0.201400051623996,75.88
686.0,59.72,0.8889283333333333,60.946740441425504,35.252914,-10.650502564492585,4.421335736042765,-0.30013352179364494,78.26
687.0,58.72,0.9021849999999999,61.183624929311634,35.946121300400094,-10.135126077290039,3.625302277491696,-0.30181577582405467,79.54
688.0,58.28,0.8938999999999999,60.600508095344445,36.002976,-9.511201515842666,3.4284993192831723,-0.298909581568683,79.44
689.0,58.72,0.8930716666666666,60.898597864581426,36.002976,-9.969749172420142,3.9701421888599615,-0.42303571850822824,80.58
690.0,58.3,0.9005266666666667,61.309368763101105,36.002976,-10.094241044178439,3.6551929197578974,-0.27161887754366176,82.08
691.0,58.76,0.9038416666666665,60.86228311451608,36.002976,-10.31603403726463,3.2004911749083425,-0.21308010951447345,82.92
692.0,58.24,0.912125,60.73319477745201,36.002976,-10.34041020322802,3.1211458031999406,-0.2801880111453178,83.26
693.0,58.76,0.9030133333333333,61.11498753104227,36.002976,-10.099585104914784,2.875304439294918,-0.298311363593562,83.24
694.0,57.76,0.8930733333333335,61.48662843257265,36.002976,-10.390385797822853,3.8034964077970725,-0.4944875676121452,81.94
695.0,57.0,0.8922433333333334,60.86364981397069,36.002976,-10.911540946435418,3.5224847969658333,-0.4107648260685657,79.84
696.0,57.0,0.8773283333333335,60.97752687101487,36.002976,-10.448564439724471,2.777324668354856,-0.31930752482980845,77.9
697.0,57.2,0.8624149999999999,61.1413781388832,36.002976,-10.676375800707493,2.0423688155089943,-0.16995181822562264,77.34
698.0,57.8,0.8624149999999999,60.96553901330645,36.002976,-10.775501971928541,2.3948332221030393,-0.31031739001961867,76.2
699.0,57.4,0.8508183333333333,60.78275184751357,36.002976,-11.17291613903532,2.474953824333788,-0.3279426355566319,75.84
700.0,59.16,0.8421799999999999,60.77593229537816,36.002976,-10.848215723851256,2.9131550381256655,-0.311605096374024,76.66
701.0,59.68,0.84005,60.082202711070636,36.002976,-10.673343960934128,2.546119393229703,-0.25144829679587627,78.8
702.0,58.32,0.8417066666666666,60.14985664224417,36.002976,-10.721087494029447,2.628808016901835,-0.36854636574848043,79.78
703.0,59.84,0.8400500000000001,60.81780735946497,36.002976,-10.812412698826256,2.222331317661065,-0.2956441038095721,81.06
704.0,58.84,0.84005,59.56588887832198,36.002976,-10.857344738584436,2.2814413190742946,-0.2591861222953656,83.92
705.0,58.0,0.8284533333333333,59.89277964295928,36.38025718600019,-10.985328472229279,2.187375021653481,-0.14898803669373906,83.78
706.0,58.0,0.8176816666666668,60.15829726643355,36.753038000000004,-11.044914347768733,2.5184649369613066,-0.25461962587830433,82.42
707.0,58.12,0.80111,60.225406771847474,36.753038000000004,-11.259459321731589,2.401047546143122,-0.2832672893303422,81.26
708.0,59.12,0.8035983333333333,60.0136333965305,36.753038000000004,-12.030808423150384,2.6808444253647283,-0.4237884065071166,80.5
709.0,60.24,0.7961383333333333,59.740942466666844,36.753038000000004,-12.500953128831943,2.3879229464975404,-0.3644812475611069,78.0
710.0,62.12,0.8069099999999999,59.85523100850778,36.753038000000004,-12.35431936598416,1.6048040319607813,-0.16084892773411918,76.4
711.0,63.94,0.81271,59.62115281121239,36.753038000000004,-12.518202332828572,1.3021164730397565,-0.15318634157581634,76.74
712.0,63.3,0.8185116666666665,60.72266319752248,36.753038000000004,-13.117251601732482,1.638567166336574,-0.26015835051363717,77.0
713.0,68.56,0.8831316666666668,60.084731955613165,36.753038000000004,-13.554267125357761,1.6687751728362956,-0.23463835185359083,76.14
714.0,75.16,0.9039585714285714,60.974290540365594,36.753038000000004,-13.671626877913837,1.9405894965405779,-0.3173352216868729,77.32
715.0,76.9,0.9750883333333333,61.02343601867784,36.753038000000004,-13.90275355873062,2.042332619701917,-0.3084771205371114,82.7
716.0,71.92,0.9734316666666666,61.805787710327444,36.753038000000004,-13.994001214051238,2.280712940256617,-0.24202885790788575,85.92
717.0,68.0,0.97426,61.04114511038393,36.58637422360001,-14.332266632530683,2.408624973827955,-0.24099553391756223,83.48
718.0,67.98,0.9659749999999998,61.168696945621626,36.002976,-14.84473190243691,1.7981053844076382,-0.2702468529939025,81.74
719.0,67.0,0.9709466666666667,61.168304680649236,36.002976,-15.286720643535999,0.7897128796122174,-0.25256973503386293,79.24
720.0,67.0,0.970115,61.66293005683781,36.002976,-15.52251000240964,0.28365930088939534,-0.21132625813526884,74.8
721.0,61.12,0.9452600000000001,62.249600994133225,36.002976,-15.252319490385828,0.43479851291390326,-0.17690601992320457,70.16
722.0,59.04,0.9378033333333333,61.402309470181386,36.002976,-14.245433768961613,0.9670831667000668,-0.20892098094453887,67.22
723.0,54.1,0.9262066666666668,61.59319776480638,36.002976,-13.192914295644817,1.3185349371965993,-0.267858843942556,66.68
724.0,54.0,0.9328333333333334,61.90138444179132,36.002976,-12.456044003834966,1.2828261282526459,-0.28141581895629486,66.7
725.0,54.0,0.9320049999999999,61.48654136318004,36.002976,-11.805751450127408,1.1874929534715726,-0.264406422053136,66.42
726.0,54.94,0.9353183333333333,62.28127187271857,36.002976,-11.21225805713302,1.3432835649849084,-0.29580421798026235,66.58
727.0,54.06,0.937805,61.82970513196344,36.002976,-10.93256610197017,1.482223427072391,-0.3286673709148366,70.42
728.0,54.94,0.9572171428571429,61.988666209570106,36.002976,-10.586045446345118,1.5048902335326966,-0.3249345436604635,74.82
729.0,55.0,0.9668050000000001,61.66027754698516,36.002976,-10.32163846441111,1.251891217209145,-0.24653852641669807,74.1
730.0,56.76,0.960175,62.078689107756325,36.002976,-10.488898251499217,0.776265260349811,-0.11945695887428093,73.32
731.0,56.1,0.9601766666666667,62.05769386942215,36.002976,-10.463078516350551,0.7097458120930227,-0.100367682492486,75.22
732.0,57.8,0.9750883333333333,62.08375254079585,36.002976,-10.308500123520938,1.181937805271244,-0.25382255747048765,76.14
733.0,58.0,0.9692883333333333,62.28366645941114,36.002976,-10.08874969130684,1.4983500463913528,-0.34701193859607127,77.26
734.0,58.9,0.9692900000000002,61.43400951695727,36.62132711280016,-10.056697331571627,1.341562380605231,-0.2465398426278666,78.84
735.0,58.16,0.9709466666666667,62.21813143558952,36.753038000000004,-9.967093547055104,1.3782707356975128,-0.29193037185894,79.84
736.0,57.16,0.9784016666666667,63.5606402794511,36.753038000000004,-9.921517508992277,1.32738908971283,-0.2055059723575312,79.02
737.0,56.14,0.9701183333333334,63.11810318616808,36.753038000000004,-10.035794367581008,1.2177737141137064,-0.0747719558521751,77.74
738.0,57.72,0.9701183333333334,62.24348773256233,36.753038000000004,-9.773867657059222,0.4243310388747109,-0.06939033822743343,77.26
739.0,58.0,0.9817149999999999,61.96951882206974,36.753038000000004,-9.541972224631923,0.6179565358774314,-0.11496907106674864,78.08
740.0,58.0,0.9767450000000001,62.43184867476384,36.753038000000004,-9.597895634844031,1.0803083183355509,-0.20958093619345,78.14
741.0,58.8,0.9759166666666665,63.54387484508056,36.753038000000004,-9.227963657910795,1.274209578045174,-0.21240078084476058,80.0
742.0,58.2,0.9707100000000001,62.166321070963214,36.753038000000004,-9.186634037938083,1.0072860733747564,-0.14998321666236447,81.86
743.0,55.54,0.9800583333333333,63.08940809577903,36.753038000000004,-8.893278027839605,0.8853305148582408,-0.15374201960604,82.2
744.0,53.36,0.9709466666666668,63.23899692998423,37.19587460480007,-8.960036768797655,0.9213310347753041,-0.23685746423517934,80.48
745.0,53.0,0.9833716666666668,63.83433944592925,37.503099999999996,-8.594332104594473,1.0698088465393059,-0.3246045151700305,77.26
746.0,54.52,0.9800583333333333,62.79398565337675,37.095366296800044,-8.57099603396546,0.5343392970877743,-0.19306494665701657,75.42
747.0,57.28,0.9858566666666667,63.49409102600108,36.753038000000004,-8.962050642276642,0.7894255035666816,-0.26260314072373636,75.4
748.0,58.0,0.9833716666666668,63.92604216242494,36.753038000000004,-8.408502254817176,0.9299819259797781,-0.246399337085859,77.06
749.0,58.78,0.9875133333333334,63.82054412439138,36.753038000000004,-8.08599259449143,1.1169170526245984,-0.18705038843531155,77.66
750.0,59.72,0.9800583333333335,63.214959789111276,36.753038000000004,-8.089804671082085,0.8475955690233463,-0.11395229794071142,78.92
751.0,58.56,0.9817149999999999,63.57883002423102,36.753038000000004,-7.701816749571772,1.31563260080155,-0.2323705198203736,79.22
752.0,57.28,0.9858566666666667,62.96155059499305,37.055462998400216,-7.530211454511783,1.1374980867524158,-0.09294104938841564,79.7
753.0,57.0,0.9825433333333332,63.11641422162133,37.503099999999996,-7.267955538151718,1.502749347313269,-0.21485053140291327,78.82
754.0,56.28,0.9833716666666668,64.01440404708147,37.503099999999996,-7.296243519072193,1.6700817776256607,-0.352549793337846,78.3
755.0,54.64,0.9842,63.832713261255826,37.503099999999996,-7.010633593234212,1.3707674611233052,-0.2715712175373343,78.96
756.0,52.64,0.9858566666666667,64.25784859927174,37.503099999999996,-6.643152042319346,0.7287124150005995,-0.03896511536958569,79.24
757.0,52.68,0.99272,63.80673311709891,37.503099999999996,-6.669068240185434,0.9674968123833407,-0.13393106723523704,77.98
758.0,54.36,1.0,64.19034115807783,37.503099999999996,-7.028185927243493,0.8245194258015687,-0.15914243402171024,76.22
759.0,55.64,0.9957966666666668,64.40132700935199,37.503099999999996,-6.603510394410228,0.9015046169232562,-0.19049458400492858,77.9
760.0,56.0,0.9916550000000001,63.8828104709045,37.503099999999996,-6.288550357627031,0.8757557317607403,-0.12412080517627012,78.98
761.0,55.36,0.9933116666666666,63.95945360883663,37.503099999999996,-6.015233340782233,1.3851146199447446,-0.27483646512159277,80.24
762.0,55.0,0.9916550000000001,63.892587604120756,37.37618950959983,-5.914197850459633,0.7733387641428279,-0.10813558754255748,80.5
763.0,55.64,0.9933116666666666,64.09900532628326,36.753038000000004,-5.859671059148575,1.0314210436516067,-0.19180773056024625,81.24
764.0,55.42,0.9982816666666666,63.760742354470615,36.753038000000004,-5.521205746828059,1.0462338805675007,-0.10736795158089427,82.9
765.0,55.58,0.9908266666666666,64.71638364468005,36.753038000000004,-4.932849483871357,1.2745998084627543,-0.05507817246843055,83.06
766.0,55.4,0.9891700000000001,64.93933031389456,36.753038000000004,-5.425399257972873,1.4690147728133545,-0.265136624237631,84.78
767.0,55.0,0.9933116666666666,65.3932256070369,36.753038000000004,-5.138796904286469,1.148353643120188,-0.21648843832982,85.76
768.0,54.4,0.9933116666666667,65.0335725315964,36.731436214400254,-5.3434198593850475,1.0363238516666105,-0.19980579575995025,87.02
769.0,51.84,0.99414,64.16157814963023,36.002976,-4.804321301379164,0.8027649741771148,-0.0767713068071667,86.14
770.0,50.0,0.991655,64.2753020942226,36.002976,-4.591687549545067,0.8320277524002073,-0.10700467729897645,84.06
771.0,50.0,0.9984000000000001,64.55640252993398,36.002976,-4.5968707891182845,1.4569424386086824,-0.3685411009038031,81.66
772.0,52.24,0.9924833333333334,64.6064199435527,36.002976,-4.503769908475387,0.9838092754739072,-0.2283066983927663,79.54
773.0,54.0,0.9891700000000001,64.14113514177649,36.002976,-4.369281921831436,1.0651568545249233,-0.2191565864872395,81.08
774.0,53.5,0.9858566666666667,64.16226976909522,36.002976,-4.612669979261294,1.2590006613365967,-0.303670574275584,82.96
775.0,55.0,0.9949683333333332,64.56512653688877,36.002976,-4.322144613415134,1.1299468850662082,-0.24967538667900052,85.56
776.0,55.5,0.9875133333333334,65.30999170604572,36.002976,-4.234359909673266,0.47145301958088404,0.020539475251404107,89.86
777.0,52.0,0.9941399999999999,64.57434916923769,36.002976,-3.984735197124185,1.0616868577664227,-0.13915116072111008,91.48
778.0,50.0,0.9916550000000001,65.30973076870141,36.002976,-3.67140483644007,0.871626182548059,-0.112531447986609,90.94
779.0,46.78,0.9949683333333332,65.74910463273564,36.002976,-3.7527260460782927,1.084448548269004,-0.1097616987618023,88.42
780.0,44.38,0.9957966666666668,64.74262334230322,36.002976,-3.7630671388018633,-0.02386652802723103,0.06881053262009763,83.76
781.0,46.46,0.9924833333333334,65.61040641928153,36.002976,-3.1279914207181942,0.8106469134749328,-0.14983084625474524,81.52
782.0,50.22,0.9883416666666669,65.33369053411379,36.002976,-3.841072485971642,0.22474037560895743,0.00759838332274515,79.22
783.0,57.22,0.986685,64.99111247801211,36.002976,-4.111353729083025,0.00601690218757206,-0.042815740249192435,82.4
784.0,60.16,0.9933116666666667,64.86546617174845,36.002976,-4.3979708806048325,-0.36942427859646015,-0.11348306865990437,85.98
785.0,56.9,0.99485,64.75009273261252,36.47626512199984,-3.212118913404909,0.15992459250734725,-0.10627352199604337,85.8
786.0,54.0,0.9957966666666668,64.63960403390622,36.753038000000004,-3.252042230503652,-0.3063734860404652,0.13366157299892967,83.48
787.0,53.58,0.9933116666666667,65.5270952024149,36.753038000000004,-3.3763505188284397,0.11014386712406954,0.009984849939627005,82.54
788.0,53.84,0.9924833333333334,64.90281158434168,36.753038000000004,-3.557900419872471,0.1687106310957254,-0.09610710694691268,80.56
789.0,53.1,0.9966250000000001,65.28600374944662,36.753038000000004,-2.9341413670680634,0.04847079241320196,0.028909262058415958,81.48
790.0,51.14,0.99414,64.82954387661682,36.753038000000004,-3.467874866619794,0.10832615331001424,0.005083865630153346,79.06
791.0,53.76,0.9966250000000001,64.90703225724887,36.753038000000004,-3.2379581309256507,0.08480971617103517,-0.07380435729208147,78.0
792.0,54.62,1.0,65.65409790502913,36.753038000000004,-3.50804319675134,0.3649712476915229,-0.10934782818797724,78.26
793.0,53.36,0.9966249999999998,65.43144314114852,36.753038000000004,-2.820215393350649,0.802260978766864,-0.19319479121276648,78.34
794.0,52.34,0.9974533333333333,64.85140305708484,36.753038000000004,-3.3903393617159656,-0.06580100105444464,0.015083757047639534,78.4
795.0,52.66,1.0,65.55834434355636,36.455263386000176,-3.4065468029424175,0.0965700400235581,-0.08561659945422545,78.14
796.0,50.98,0.9949683333333332,64.71732566163077,36.002976,-3.373240162311673,0.2938340605876514,-0.16279551003411397,82.56
797.0,49.0,0.9924833333333334,65.39328652353781,36.002976,-2.9883765652192222,0.06956292901739924,-0.02870222728059932,84.82
798.0,48.72,0.9858566666666667,65.26678103662978,36.002976,-2.5531410112632376,-0.6782640153099223,-0.00551689910389163,84.38
799.0,48.0,0.9982816666666667,64.91451171443998,36.002976,-2.7663056241281367,0.12433798534127416,-0.16215374362402873,83.9
800.0,47.1,0.99485,64.23563794759393,36.002976,-3.2189474316698625,-0.30040099288313715,-0.192559719324989,82.64
801.0,45.3,1.0,65.87252926750601,36.002976,-3.347733743774775,0.5416031261156485,0.017410183203334734,80.48
802.0,46.9,0.9891699999999999,65.10263406502376,36.002976,-3.4460837531289727,-0.29889436983472406,-0.050672600874348175,77.96
803.0,49.0,0.9924833333333334,65.86324681041508,36.002976,-3.0030519430834364,-0.8385133278102402,0.1404351895518967,78.26
804.0,49.0,0.9933116666666666,65.3290302607755,36.002976,-3.1444883640954995,-0.6724213539423456,0.193623217947426,79.46
805.0,48.52,0.9941399999999999,65.270153542173,36.002976,-3.107660775660135,0.32193274729100874,-0.17316863831624688,80.38
806.0,47.48,0.9916550000000001,64.64357738772031,36.002976,-3.2860410994267495,0.072098658941811,-0.09934783493291588,80.58
807.0,49.78,0.9933116666666667,65.73203740175765,36.002976,-3.500987861581884,0.18032849309734733,-0.15130748078191467,82.58
808.0,51.2,0.9999383333333333,65.94849408026342,36.002976,-3.327564123861137,0.07376244808081936,-0.181791795772815,85.54
809.0,47.2,0.9891699999999999,66.43906021019494,36.002976,-3.1736537556598714,0.5568505636490867,-0.1254525633310074,84.44
810.0,44.2,0.9957966666666668,66.10923922978024,36.002976,-3.1475270176517456,-0.37911113439903876,-0.04145991178153198,82.38
811.0,45.6,0.9883416666666669,65.72973992628054,36.002976,-3.5317861322258617,-0.6325190962222835,-0.09583596744663354,80.14
812.0,49.0,0.9974533333333335,65.31543420834444,36.002976,-3.8094941843264523,-1.1065295140994937,-0.008904168540572716,78.84
813.0,53.32,0.9858566666666667,66.11616679333603,36.002976,-3.3782152790062505,-0.9285315202092593,-0.07534371863768716,79.0
814.0,55.48,0.9913,66.16826840030761,36.71733504879981,-3.4589421726062284,-0.6635039552101987,-0.038764000896874706,80.16
815.0,57.36,0.9974533333333333,65.65850319390525,36.753038000000004,-3.2226184199184718,-0.09101775710352522,-0.10000590777453716,83.5
816.0,53.2,0.9908266666666669,65.22161712901314,36.753038000000004,-2.8724943137209777,-0.06234859389873407,-0.0014652720809796294,86.38
817.0,49.0,0.9974533333333333,66.28086102566415,36.753038000000004,-2.538167134928917,0.26438470456886104,-0.09159447696295389,86.66
818.0,48.76,0.9908266666666666,65.31473403899719,36.753038000000004,-2.7813177485370177,-0.022602321935586256,-0.07002324931667257,86.06
819.0,47.0,1.0,65.77008279111233,36.753038000000004,-2.76064499217135,-0.38637247168036704,-0.024655925674257378,84.16
820.0,47.6,0.9966250000000001,66.08972915463514,36.753038000000004,-2.6128582931797784,-0.2813176509998251,-0.050256531115140377,82.46
821.0,52.12,0.99414,65.66541156448979,36.753038000000004,-2.211399154297042,0.07934763222001251,-0.032170168642079375,84.26
822.0,53.0,0.9908266666666666,65.4086985644133,36.753038000000004,-1.996458355311056,0.5068772610771695,-0.12812473459261503,84.7
823.0,52.92,0.9883416666666666,66.3280543958395,36.753038000000004,-2.02898374356707,0.47559519505634573,-0.1533660252236678,85.88
824.0,51.6,0.9924833333333334,66.32637079520866,36.753038000000004,-2.0871740019685117,-0.21822579168286044,0.022698230143035486,85.5
825.0,47.08,0.9957966666666668,65.91373968027585,36.753038000000004,-1.998157726570433,-0.3516968333897321,-0.01008686532106147,84.14
826.0,48.48,0.9908266666666666,66.07604614648535,36.753038000000004,-2.1393993005281047,-0.3374238518369235,-0.0949837207163993,82.3
827.0,54.06,1.0,65.4859143601697,36.753038000000004,-2.253149175063004,0.30731589323561576,-0.021524659309429803,83.54
828.0,56.98,0.9955600000000001,66.16109435454456,36.753038000000004,-2.1197199133349467,0.5337815412593447,-0.01737300023787562,86.08
829.0,55.72,0.99414,65.42045030229029,36.753038000000004,-1.7958842537500916,0.3419059226881055,-0.040832819014678744,87.12
830.0,49.04,1.0,66.03847817341858,36.753038000000004,-1.9970040489832999,0.16694051370389817,-0.07115420867261602,86.44
831.0,50.0,0.9875133333333334,65.6968099348351,36.753038000000004,-2.153839397295515,-0.23154984270671078,-0.03395100893125563,83.48
832.0,50.0,0.9858566666666667,66.33487353122177,36.753038000000004,-2.1799016716819306,-0.4706107066434099,0.03426641503592498,83.96
833.0,50.0,0.9957966666666668,65.12716789133778,36.753038000000004,-1.9998217351909038,-0.32487951067582554,-0.02838670353206766,83.6
834.0,53.92,1.0,66.9607261833283,36.753038000000004,-1.7851028390334842,-0.24110290335233356,-0.02136671396947097,84.26
835.0,54.98,0.99414,66.62373488000705,36.753038000000004,-1.6704239925289266,0.12103417212142786,-0.052339795136774885,85.44
836.0,54.0,1.0,65.67279455361668,36.753038000000004,-1.7662902328323782,0.20307493033322016,-0.04286110042207575,85.18
837.0,52.0,1.0,66.01865879379832,36.753038000000004,-2.04191735507893,0.04885446796819699,-0.0500176695864876,84.72
838.0,52.94,0.9999383333333333,64.85827669773077,36.45991377039986,-1.7947783073175614,0.000621909776113927,-0.07849685964629345,84.42
839.0,53.0,0.99414,65.80898233512436,36.002976,-1.3066337558301662,0.24336547034736,-0.000797623966827706,85.06
840.0,54.88,0.9966250000000001,65.76871116431612,36.002976,-0.9741719773136461,0.46672913770475355,-0.09092123495136452,86.84
841.0,56.88,0.9949683333333332,66.21863492458209,36.002976,-0.9567974258269147,0.6629777722403337,-0.21484014643778135,90.0
842.0,55.12,0.9984000000000002,66.04113662843778,36.002976,-1.2960628874249032,0.827430367584737,-0.1133823130225203,90.66
843.0,50.5,0.9949683333333336,65.9079091051663,36.002976,-1.3626175306934187,0.49763997387088577,-0.043196694979625874,88.18
844.0,49.1,0.9974533333333333,66.05660798816136,36.002976,-1.2718130603707398,0.3804774909189357,-0.07985913820349888,85.62
845.0,47.2,0.99911,66.09806667350334,36.002976,-1.2486138514048928,-0.16800429577477333,0.06217668731889649,82.64
846.0,49.7,0.9916550000000001,66.73850590108465,35.85026337679975,-1.4197934785543196,-0.22200632950333887,0.03261528051422255,78.5
847.0,53.6,1.0,65.90741182348187,35.252914,-1.814505135640209,-0.054207978582982846,-0.06791296575685896,79.06
848.0,57.44,0.9924833333333334,66.16002750913569,35.252914,-1.5782269953483645,-0.10463854216561613,-0.09118343272850804,80.26
849.0,58.0,0.9916550000000001,65.40704112948846,35.252914,-1.5093912533554528,-0.035629518680727085,-0.17778614937555892,82.5
850.0,55.42,0.9974533333333335,65.50533695253833,35.252914,-1.4088976317798985,-0.1945550889694232,-0.08125352129070776,82.96
851.0,49.84,0.9957966666666668,67.07564866862832,35.252914,-1.4051396183379228,-0.33793859211466376,-0.005040705690860143,82.42
852.0,48.2,0.9949683333333332,65.94854037542622,35.300317918399806,-1.4354559559068956,-0.4573083368299915,0.00245934056438543,82.3
853.0,47.18,0.9999383333333333,66.57873975390085,36.002976,-1.7300955708605879,-0.3433598358666934,-0.07387493477762762,81.2
854.0,48.64,0.9957966666666666,65.7961884036177,36.002976,-1.7464289353844629,0.17873127575817374,-0.15525796581691798,79.88
855.0,51.46,0.9991100000000002,66.22802639421131,36.002976,-1.5142530835197838,0.13457252242300832,-0.10769560711383977,79.94
856.0,53.64,0.9916550000000001,65.95893169724843,36.002976,-1.2922265084029478,0.564580224447115,-0.15574068626218307,80.7
857.0,53.24,0.99414,65.96623937206328,36.002976,-1.2380486243723192,0.36596132701769973,-0.03817144003625546,81.48
858.0,49.96,0.99414,66.24197347256583,36.002976,-1.3055603004958787,0.30445624276090477,-0.09823638627929591,81.36
859.0,49.0,0.9957966666666668,66.02080290919598,36.677581762799925,-1.476705205209028,0.25024592165554316,-0.1910593793840631,80.98
860.0,49.0,1.0,65.45051145927142,36.753038000000004,-1.3302530874053173,0.4891690922044586,-0.2347882765408406,81.16
861.0,46.66,0.9982816666666667,66.06995463557813,36.753038000000004,-1.3285081933458351,0.12219122978388157,-0.13831335302382108,80.98
862.0,46.0,0.9982816666666667,65.66493947898955,36.753038000000004,-1.3851519471746763,-0.1435173054795423,-0.1371844462256858,78.16
863.0,48.88,0.9916550000000001,66.28160928233284,36.753038000000004,-1.410470365500113,-0.4399540923094628,-0.09608743288049917,77.08
864.0,52.16,0.9966250000000001,65.56099577830103,36.753038000000004,-1.2318231465530918,-0.3854674986979051,-0.012086491579437074,78.82
