t,HbO2,HHb,CCO,TOI,SaO2sup
481.0,-10.090508703336646,13.35328728771254,-0.43571425886108195,60.825428630229176,0.765377393935
482.0,-10.057723170857379,13.317031278677852,-0.4344573868073366,60.86252845455529,0.7658299653489999
483.0,-10.05751023008952,13.313483372639688,-0.4343221838441972,60.86491282697241,0.7659036539470001
484.0,-10.036300124682526,13.28890795337233,-0.43346682131150227,60.88964152254139,0.7662204274240001
485.0,-9.629853153988833,12.87603899837621,-0.419390786840833,61.32596960991414,0.771048480211
486.0,-9.546446392619913,12.785766596324706,-0.4163112779932716,61.41913873128565,0.772158025355
487.0,-9.491786165614585,12.724073958681394,-0.41420082283329307,61.481860180496334,0.7729397226270001
488.0,-9.841410048776837,13.069706548783024,-0.4258844616641003,61.11264821075442,0.768990967282
489.0,-10.326785188408962,13.555070641765923,-0.4425147035905477,60.596463461059905,0.7633849345199999
490.0,-10.096873705848083,13.323412182025116,-0.43454087874883784,60.84210255788097,0.7660786882449999
491.0,-10.260564565396699,13.4866759422464,-0.44014813905300854,60.66829119302171,0.7641966706059999
492.0,-10.63917616645665,13.867808833105329,-0.45335830099113494,60.26401604283925,0.759766066041
493.0,-10.759456662511155,13.991462163697136,-0.4576864791913442,60.13394234730545,0.75830304544
494.0,-10.656265494868428,13.890730330149182,-0.45418015630313513,60.242105291929214,0.7594441801039999
495.0,-10.225699328572937,13.4591999081414,-0.4392328241622796,60.70060072938612,0.764441520194
496.0,-10.87542109976561,14.112938920844222,-0.46196209301015767,60.00710247227968,0.756844237221
497.0,-10.66627624021337,13.906116225753145,-0.4547376749360925,60.22801699588182,0.759213960904
498.0,-10.646244770816608,13.888139898618462,-0.454119088506583,60.248001025757205,0.759401833063
499.0,-10.750790124842105,13.995452386186798,-0.45787533384797974,60.13506469686714,0.7581340157400001
500.0,-10.608531194059495,13.8547718736355,-0.45297406695587583,60.28531760334246,0.7597453762369999
501.0,-11.109960437121806,14.361506271005759,-0.4707688550414644,59.748783721656345,0.753832575845
502.0,-10.759073122872266,14.013098511322553,-0.45852874967839763,60.120271847065325,0.757839259225
503.0,-10.941857867092523,14.199615951419197,-0.4650843094478484,59.923557049469004,0.755645998239
504.0,-10.879686139656101,14.140570643775426,-0.4630215018767956,59.98766146760752,0.756298838633
505.0,-10.67884899144427,13.941200411941182,-0.45604914559299603,60.20023704728383,0.758589937943
506.0,-10.826278964237048,14.091140299867867,-0.4613025658614932,60.04190132966707,0.7568321255760001
507.0,-11.099717893410585,14.369065581745275,-0.4711022843427406,59.74836505102563,0.7535743029699999
508.0,-11.849180737177328,15.128422735990704,-0.4982958629698415,58.94546639369711,0.744687095125
509.0,-11.782743381590002,15.071047693803756,-0.49625240450768204,59.01039947582256,0.74526676662
510.0,-11.953541147829654,15.251780013237585,-0.5028320698327384,58.82266268408964,0.7430793153919999
511.0,-11.910429380818371,15.21789159872911,-0.5016322450657316,58.86270804095111,0.743385845202
