CBF,CCO,CMRO2,Dpsi,H,HHb,HbO2,HbT,J_O2,L,O2,O2c,P_a,Pa_CO2,R_Hi,SaO2sup,TOI,Vmca,XOv,a,bred,eta,f1,f2,f3,mu,r,t,u,v_c,v_o,v_p,v_u
0.012174548117605382,-0.009467754652276963,0.033947156133674494,144.9270159169013,0.00003981276742393257,24.558109287341836,66.53108307869877,91.0891923660406,0.03395001238536413,10.133402928730813,0.02343493244938532,0.06376518506864894,96.771672812,40,240261.69096509105,0.96,73.03949167903978,60.872740588026915,5.947394454306639,0.06553033202011527,0.0014282730500832282,-0.11544794733520364,0.506670871473783,0.5066735743694641,0.5066739721443954,-0.0576599458112462,0.018736621223643134,409,1,40,0.06404538795957329,97.31428766295714,1
0.012157065179494242,-0.009990643093593016,0.0339442416670653,144.92298527266897,0.00003981288066248551,24.58662823386996,66.50587211324779,91.09250034711775,0.0339472724404785,10.132528136130524,0.02340418379013496,0.06373118154550793,96.6116212111,40,240261.00759615336,0.96,73.00916305932982,60.78532589747121,5.943609570668636,0.065522527715021,0.0014294204674078915,-0.12092571433965454,0.5066271772499262,0.5066300496570495,0.5066304726427656,-0.06038928557883044,0.0187379780611212,410,1,40,0.06402895167853646,97.18691584439613,1
0.012085629567654245,-0.012154334532069475,0.03393221653051559,144.906302118525,0.00003981334936921594,24.702860755262762,66.37001112799152,91.07287188325428,0.03393636059647211,10.128907956174364,0.02327745741156681,0.06359149265545894,96.2258605009,40,240258.1790988352,0.96,72.87572002019526,60.42814783827123,5.928007216008987,0.06549023381295418,0.0014341740415222595,-0.12842240428906027,0.5064464572483991,0.5064504098445397,0.50645099299277,-0.06412309817025416,0.018729925598269522,411,1,40,0.06400627370016053,97.01270606603504,1
0.01213213288443604,-0.010734878118323382,0.033940081393861066,144.91724999910713,0.000039813041792151106,24.627835003941186,66.48131069759941,91.1091457015406,0.033943233814881596,10.13128348483687,0.023360496754038545,0.06368269690319243,96.2871403552,40,240260.03522192838,0.96,72.96886628196674,60.660664422180204,5.938204109882724,0.06551141972957726,0.001431054420168456,-0.1340835275372383,0.506564977882305,0.5065680257252261,0.5065683790128517,-0.06694150209136197,0.018744804010151123,412,1,40,0.06398909397693607,96.88118331607131,1
0.012216498675740435,-0.008191197306935113,0.033954199061878555,144.93686755009676,0.00003981249064951738,24.492541407025115,66.66540885759936,91.15795026462447,0.03395571473220592,10.135541341696584,0.023510183699182504,0.06384721030974962,96.5333555156,40,240263.36125217858,0.96,73.13175500773639,61.082493378702175,5.956503547141316,0.06554938511482186,0.0014254735725341805,-0.13678781143412816,0.5067774512924001,0.5067788801067223,0.5067790904757993,-0.06828746221997663,0.018764803536989817,413,1,40,0.06398127001138842,96.81813283262343,1
0.012192007416670023,-0.008922054873825774,0.03395013181170657,144.93123259557228,0.0000398126489592548,24.53192638763953,66.6211053310853,91.15303171872483,0.03395198545094373,10.134318163376927,0.02346705803892039,0.06379965452281523,96.3875161296,40,240262.40587666899,0.96,73.08709768059187,60.960037083350116,5.951225984147926,0.06553847679292797,0.0014270757847566502,-0.1401311038718932,0.5067163777596241,0.5067181280466571,0.5067183852493518,-0.0699511217953224,0.018762788941595342,414,1,40,0.06397178370894017,96.74007526716004,1
0.012090459962857911,-0.011991502852894229,0.03393307978795779,144.90756399780503,0.000039813313917070344,24.696330377249595,66.41945426773484,91.11578464498443,0.03393662982190359,10.129181742184086,0.023286956876951096,0.06360131194192428,95.9167430868,40,240258.39303903127,0.96,72.89566185104566,60.45229981428955,5.92910680113997,0.06549266413652396,0.0014338157854571667,-0.14654508062856547,0.5064599939135029,0.5064633783782408,0.5064638774322058,-0.07314169118191331,0.018747525823577284,415,1,40,0.06395271645358669,96.59083046286192,1
0.01198976528640914,-0.015082479250733902,0.033915912092483305,144.88373139115845,0.000039813983493854,24.862184302809183,66.22299571085173,91.08518001366092,0.03392108753580024,10.124011875565785,0.023107230179931985,0.06340312209037922,95.3957127899,40,240254.35246262397,0.96,72.70446817025518,59.948826432045706,5.9068297196983,0.0654465301604368,0.0014406208938939403,-0.1558730712630801,0.5062019277083443,0.5062069057388401,0.5062076431713926,-0.07777911988743515,0.01873497534169549,416,1,40,0.06392427909725702,96.37419238230514,1
0.012201445568190264,-0.00862543221644431,0.03395174395806325,144.9335254072851,0.00003981258454446368,24.518179757692636,66.67978643895593,91.19796619664857,0.03395298065610669,10.134815848948865,0.023484540567480006,0.06381831928586638,96.0973016213,40,240262.79460934573,0.96,73.11543142878371,61.00722784095132,5.953298518689774,0.06554290399676949,0.0014264252054880045,-0.15803084365759823,0.5067411076209488,0.5067422752967774,0.5067424471352724,-0.07885138886864003,0.018781185698278812,417,1,40,0.06391783578942474,96.32400060257935,1
0.012044084210219644,-0.013396560189433665,0.03392524218318441,144.89673534116724,0.00003981361814667578,24.773437281652164,66.36020932586041,91.13364660751257,0.03392913492627952,10.126832478704777,0.02320504885891455,0.06351050050934866,95.4212890772,40,240256.5571416891,0.96,72.81636563019967,60.22042105109822,5.918921144353111,0.06547169313150099,0.0014369067728754628,-0.16506049676680706,0.5063426217358229,0.5063463484164528,0.5063468982564837,-0.08234337966156906,0.018754846854491556,418,1,40,0.06389704654108733,96.16036676419247,1
0.012139640934007562,-0.010478710370290203,0.03394143012203623,144.91923705595946,0.0000398129859667936,24.618280935193113,66.57239762012607,91.19067855531918,0.03394349428884703,10.131714695614463,0.023375504597412902,0.06369801417151508,95.6890228025,40,240260.372112059,0.96,73.00351162508471,60.69820467003781,5.939912827602621,0.06551524312880164,0.0014304914715082657,-0.16873128747926025,0.5065862612337604,0.5065882202869858,0.5065885092841228,-0.08416605273198216,0.01877820326810961,419,1,40,0.06388617825274545,96.0749265992193,1
0.01208318468173389,-0.012190885515796016,0.03393191095738525,144.90603559254933,0.000039813356857293125,24.71021735253737,66.46357666552593,91.1737940180633,0.03393484857943765,10.128850129623824,0.023275299302616972,0.06358753837547175,95.3971051707,40,240258.13391119332,0.96,72.8976756768049,60.41592340866945,5.927564587758023,0.06548968827588364,0.001434253890395977,-0.1740069714235079,0.506443257436555,0.5064461169468171,0.5064464321997798,-0.08678462099139178,0.0187712915363282,420,1,40,0.06387068367068238,95.95205841933125,1
