t,Vmca,SaO2sup,TOI,Pa_CO2,HbD,HbT,CCO,P_a
84.0,50.98,1.0,65.06041848505075,35.2271118672,-0.5784990473070415,-0.1534853130420039,-0.0664028501020903,76.4641733272676
85.0,55.0,1.0,66.42929930446601,34.502852,-0.4141940227243798,-0.24448861101607014,-0.01924019802569216,76.39947460778066
86.0,57.0,1.0,65.67271609021407,34.502852,-0.6858184092993546,-0.261532474971338,0.021914257814682692,76.3205822501219
87.0,51.6,1.0,65.33154881811963,35.226061780399974,-0.23420164693241477,0.17150151301515124,-0.04986195145547588,76.22985674393057
88.0,48.6,1.0,65.41225880163148,35.252914,-0.4778418345128781,0.037890382412892123,-0.012146089066570786,76.13015695078633
89.0,48.38,1.0,65.53110168667033,35.252914,-0.2545006168149404,-0.37079379631507015,0.02976677363331962,76.02502655127606
90.0,48.0,0.9908266666666666,65.73590888615523,35.252914,-0.5883921297109449,-0.5887790957938632,0.11804242414025279,75.9186315144803
91.0,48.0,1.0,65.20227248037654,35.252914,-0.38873553238018616,-0.11093686143269504,-0.044890819184449995,75.81546974308553
92.0,48.56,1.0,65.27783844913507,35.252914,-0.5418731763376576,-0.47274642074294343,0.06223202330018121,75.72001355220918
93.0,49.0,1.0,64.78258189536409,35.252914,-0.21483961863719866,-0.5003949511791784,0.07419589409835417,75.63631628340907
94.0,54.04,1.0,65.12042463309986,35.252914,-0.2557681281681685,-0.22609677984441104,-0.07052588482268257,75.56763313085582
95.0,58.0,1.0,64.7767911281707,35.252914,-0.21627192159294906,-0.16414601077070967,-0.023866198974428172,75.5161082849964
96.0,55.4,1.0,65.2177980611048,35.252914,-0.1524561947629649,-0.040756751086580556,-0.08017725282643672,75.4825853077223
97.0,53.0,1.0,64.83417628919257,35.252914,-0.571397869236198,0.5220781206206841,-0.21376322310982473,75.46668844468918
98.0,50.92,0.9974533333333333,64.86080812833727,35.252914,-0.5750816152381099,-0.23364919951711274,-0.09836539625562704,75.46713079117579
99.0,47.44,1.0,65.37390624269659,34.74032162920001,-0.7559336362381265,-0.34709607236993784,-0.15636029266876694,75.48202195754592
100.0,49.36,1.0,65.1811795880327,34.502852,-1.053338459390846,-0.8283315023921941,0.009551086328852779,75.50911915996444
101.0,53.48,0.9957966666666668,65.29777798967591,34.502852,-0.4012172977243274,0.05062685652831119,-0.18005182296504657,75.54601730948347
102.0,53.52,0.9916550000000001,65.95742856146059,34.502852,-0.2622268553342766,0.22112263357708772,-0.09252703889856972,75.59028462427021
103.0,51.08,1.0,65.17095695601434,34.502852,-0.39116022870088113,0.8994935791789118,-0.2501012814901919,75.63958455856196
104.0,48.16,1.0,65.38399089029251,34.502852,-0.8926305051451453,0.2111640007303622,-0.16622721565395945,75.69182042039677
105.0,46.16,1.0,65.19856461713745,34.502852,-1.206339123057419,-0.315144388200427,-0.09547664179820943,75.74524790261613
106.0,46.76,1.0,64.92278297786977,34.502852,-0.886789376083112,-0.8376933833658863,0.008441520315593703,75.79848091855585
107.0,51.2,1.0,65.34290971654714,34.502852,-0.5852743545105741,0.04833522266305651,-0.16039415084093533,75.85039839152209
108.0,55.76,0.9982816666666667,65.3728251991686,34.502852,-0.43186278248706805,-0.3648087975145735,0.07374847070402712,75.89997591471257
109.0,56.48,1.0,65.96517893238666,34.502852,-0.2129240152990815,0.18016118520023464,-0.06730623455384668,75.94609477056387
110.0,54.0,1.0,65.09142993663069,34.502852,-0.7602389629633635,-0.02576944032102177,-0.1348425434679548,75.9875021328483
111.0,51.34,1.0,65.04667519390561,34.502852,-0.644280759205079,-1.00081867237706,0.113329071953437,76.02304496986669
112.0,47.8,0.9933116666666666,64.42895260216387,34.502852,-1.1980107969021365,-0.8931525989669873,-0.020792845900924506,76.05207393235986
113.0,48.2,0.9908266666666669,65.55453209758134,34.502852,-0.7310097365514532,-0.5443019183964238,-0.07964674120758022,76.07476181214457
114.0,47.0,0.99627,65.79524595768629,34.502852,-0.5855522566130505,-0.7217986106117392,0.05559432500152192,76.09216188348107
115.0,47.68,1.0,65.26110679619744,34.502852,-0.4314927405223582,0.10032204729040284,-0.12514362894466932,76.10606522414831
116.0,48.66,1.0,65.46268019501935,34.502852,-0.7846000573363503,0.7088389425993805,-0.27061169959704445,76.11875676812727
117.0,50.04,1.0,65.67180555147658,34.502852,0.026279024765863634,0.5222164605738816,-0.2763767045058,76.13259888572671
118.0,53.64,1.0,65.99615639420125,34.502852,-0.6580008884644692,-0.84843294585794,0.07694578704990762,76.14956667641984
119.0,53.0,1.0,65.89331927100054,34.502852,-0.30442319014465796,-0.881606794615481,0.08979784872085278,76.17089720284307
120.0,51.2,1.0,65.4566228886625,34.502852,-0.39556357425522104,-0.36477344644003984,-0.019830366485507844,76.19700931262203
121.0,46.4,1.0,65.03608660834705,34.502852,-0.40348664080605334,0.00018723751583682446,-0.17018725679349264,76.22766503856337
122.0,45.0,1.0,65.79648222823191,34.502852,-0.7920299402403023,-0.5666859427263188,-0.08048944734708821,76.26217003006657
123.0,45.9,1.0,65.4125035843169,34.502852,-0.8499844922903532,-0.5630892862484089,-0.08252380770984066,76.29952492533567
124.0,48.52,0.99911,65.01861062896018,34.502852,-1.0424799742895208,-0.8352789609631683,0.0620139406613735,76.33853148482495
125.0,50.78,0.99911,64.69667463059085,34.502852,-0.5702017623387499,-0.4159233866824084,0.002647558761178448,76.37786801082753
126.0,53.0,0.9957966666666668,64.80137898396079,34.502852,-0.4590056105804336,-0.3040112160495808,-0.00777683367657013,76.4162193742727
127.0,51.44,1.0,65.98341660575619,34.502852,-0.05027879648038741,0.49877135839951436,-0.27691794934043445,76.45255739019959
128.0,47.26,1.0,65.75260458198036,34.502852,-0.7125397993464597,-0.1255418663135066,-0.0695252352834404,76.48652893515947
129.0,48.0,0.9982816666666667,64.93482964065295,34.502852,-0.5479365803628382,-0.33702390393379933,-0.04721226207297878,76.51887357458762
130.0,48.0,0.9957966666666666,65.04100701125404,34.502852,-0.9850063695297342,-0.43616474010461836,-0.034785486810735816,76.55166857959097
131.0,47.78,1.0,65.53124895898985,34.502852,-0.5299770328829384,0.012877151946300291,-0.1674931357668191,76.58834545413443
132.0,47.44,1.0,64.83815492676361,34.502852,-0.007019553873903572,-0.0643248014740562,-0.0070344349180599675,76.63357182368529
133.0,48.78,1.0,65.87774101794818,34.502852,0.5133845458667321,0.6994961466876158,-0.14653444725893205,76.69291936222069
134.0,48.16,1.0,65.76039561868286,35.15120559279985,0.03732761116399641,0.18132122408756668,-0.13154843034994224,76.7723077145363
135.0,48.82,1.0,64.96396861280347,35.252914,-0.5114020027973639,-0.24239871324563872,-0.07892002153628613,76.8773576035451
136.0,48.0,1.0,65.32192088144653,35.252914,-0.4335711654526574,-0.30537046667272383,-0.037990934318192934,77.01280666253528
137.0,48.0,1.0,65.05321461058544,35.252914,0.31878535733942276,0.030316620848072406,-0.014643836384378673,77.1820561846664
138.0,48.0,1.0,65.24211707434479,35.252914,0.3265615378216562,0.23945584188209212,-0.1167398072742733,77.38688357573201
139.0,48.48,1.0,65.79728477421607,35.252914,0.2083835603020504,0.09228297654679782,-0.11773187688475664,77.62721908242462
140.0,52.24,0.9999383333333333,64.83776142307802,35.252914,0.06386519821520412,-0.4581342787882904,-0.04999134536315949,77.90099761286486
141.0,53.72,0.9999383333333334,65.45968116637381,35.252914,-0.4663503671435902,-0.5289121143085529,-0.08533266717688906,78.20413424658389
142.0,52.0,1.0,65.44540101929768,35.252914,-0.45909577104533167,-0.8769796542600621,-0.013682015074545154,78.53072034014518
143.0,51.68,1.0,66.04671925058,35.252914,-0.3276106196689621,-0.8135076854774616,-0.03767627231814388,78.87352158939979
144.0,47.68,1.0,65.5880841435524,35.252914,-0.4552695980976713,-1.020255913374387,-0.0618823260930495,79.22463693418868
145.0,44.24,1.0,66.06986694453825,35.252914,-0.44161385433344147,-0.42060185927331684,-0.20677809044983275,79.57616869007613
146.0,47.08,1.0,65.68250172682242,35.252914,-0.3221545288725787,-0.4378705497762468,-0.11828263267811753,79.92073447798046
147.0,48.6,1.0,66.34681718403012,35.252914,-0.10064671925975821,-0.6297675567789649,0.025035652595759204,80.25166082501933
148.0,54.0,1.0,65.41013103148424,35.252914,-0.14931231092557945,-0.4875456754066874,0.05426343775644535,80.56290176053635
149.0,54.08,0.99414,66.1515005417579,35.252914,-0.3011695161413598,0.12431855771861083,-0.10353602213849396,80.84890575002444
150.0,55.92,1.0,65.7865119059555,35.620444380000066,-0.4169608901343069,0.5087277907600679,-0.2738160156816027,81.10454912587417
151.0,54.0,1.0,65.72108515089208,36.002976,-0.5055753920738445,0.10930035057091042,-0.19473255702772796,81.3252183055596
152.0,54.04,0.9891700000000001,65.75298972296486,36.002976,-0.8803033788551555,-0.6088446940983867,-0.029522999538342143,81.50702832972796
153.0,55.0,1.0,65.76625255965054,36.002976,-0.7712105701935361,-0.9691687296174427,0.060188691374706796,81.64703043800449
154.0,57.0,1.0,65.0883118257044,36.002976,-0.6406625348686812,-0.8061668911088966,0.021230719300764436,81.74335476312457
155.0,49.0,1.0,65.03948074109573,36.002976,-0.34399749191574247,-0.37179336976274635,-0.017271872334735133,81.79535870873414
156.0,56.0,0.9966250000000001,65.37579811611884,36.002976,-0.20811567870102232,-0.053949634859741885,-0.013951870782647164,81.80386857583674
157.0,56.0,0.9984000000000001,65.76185311399087,36.002976,-0.04574598318868556,0.44913934406374667,-0.13494395393675343,81.77138858626903
158.0,50.0,1.0,65.35240124439942,36.002976,-0.28102394463764624,0.4123011930039215,-0.15519548955216106,81.70202933764389
159.0,51.92,0.9966250000000001,65.34500792733367,36.002976,-0.07911679510566516,0.44848184419962067,-0.16433949381216728,81.60129810072198
160.0,52.96,0.99414,65.83294134730552,36.002976,0.018141976966888185,0.9328658723374723,-0.21644148036825694,81.47581379057496
161.0,53.96,0.9924833333333334,66.55149299932823,36.002976,-0.026676309814652244,0.8636062907040314,-0.202764304497951,81.3328229676913
162.0,55.92,1.0,65.70220464878791,36.002976,0.21691489074772774,0.3729622542116862,-0.0710148572709935,81.1796513645375
163.0,56.0,1.0,65.79951170273607,36.002976,0.3812513592387061,0.5580699100541702,-0.043891143706953746,81.02322292476767
164.0,50.6,1.0,65.73309047927388,36.12478606879971,0.45834596833691543,0.6281056262160424,-0.07513480246143377,80.86972342011227
165.0,50.0,1.0,66.08409350438325,36.753038000000004,0.12569224343925928,0.35663628679455933,-0.12671320211680667,80.72443677997319
166.0,52.76,1.0,65.33692495511775,36.753038000000004,-0.5817449342679211,-0.10940018162178522,-0.197478400453759,80.59164267132901
167.0,53.92,1.0,65.46126915913082,36.753038000000004,-0.6459043056788146,0.19523228609832155,-0.07319318675135714,80.47443997983716
168.0,54.86,0.9957966666666668,65.57667764585939,36.753038000000004,-0.18868545175674079,0.590984078550339,0.02772730443101043,80.3745914562877
169.0,52.42,1.0,65.58081462701365,36.753038000000004,0.15189718835596874,0.5116008345596933,-0.08075877498773823,80.29248712779042
170.0,52.0,1.0,65.86928297432237,36.753038000000004,0.010798318770342763,0.32733211667473133,-0.13548284382270576,80.22723545167912
171.0,47.6,1.0,65.01555696813057,36.753038000000004,-0.4208226066889315,-0.1248550002195703,-0.11860792810827897,80.17683900963466
172.0,47.88,0.9949683333333332,66.44054588828804,36.753038000000004,-0.595680319991994,0.027460113564234778,-0.18395038208568137,80.13841711501426
173.0,49.64,0.9999383333333333,64.91678163628511,36.03912898840025,-0.487714317418001,0.04331078298482448,-0.1513947829076407,80.10845583980779
174.0,55.74,1.0,65.80120649065385,36.002976,-0.41383226429656483,-0.30275232166502475,0.007600675345636826,80.08302984687087
175.0,57.0,1.0,65.91406108817026,36.002976,-0.6728842193421599,-0.446402882081265,0.03844946332092867,80.05788332776461
176.0,54.54,1.0,64.97921679114694,36.002976,-0.6487538055970471,-0.3786081290422863,-0.0024750572927957626,80.02853297142606
177.0,50.64,1.0,65.13523327039435,36.002976,-0.7564871390493181,-0.549200807736463,0.044159663881524924,79.990608356974
178.0,50.0,1.0,66.05738284763173,36.002976,-0.9703378541859812,-0.5612962775870047,0.0007936753333285182,79.94029700178977
179.0,49.22,0.9891699999999999,66.02735229913422,36.002976,-0.780591944708463,-0.2863427474772021,-0.10828236497448945,79.87465222232129
180.0,49.78,0.9966250000000001,65.67534100325584,36.002976,-0.43825619964799917,0.144918139946612,-0.14501784294246717,79.79172395788655
181.0,53.9,0.9924833333333334,66.08028794419175,36.002976,-0.41901250482249164,0.4304193212038171,-0.1469483269134581,79.69057561345211
182.0,55.78,0.9957966666666668,65.58865802811759,36.002976,-0.4461903205589546,0.5397373967872408,-0.1866084705361894,79.57121390866926
183.0,53.78,1.0,65.50069185416545,36.002976,-0.6330039039427271,0.13785600893338776,-0.11856223914873065,79.4344879596967
184.0,50.04,1.0,64.98855823669335,36.002976,-0.614029290809738,-0.22914545395853875,-0.08016811877480969,79.2820514796829
185.0,51.22,1.0,65.77855118159523,36.002976,-0.6255392284069607,-0.5413056623919884,0.02043549456925218,79.11632994909229
186.0,54.96,0.9899983333333334,65.10491347382032,36.002976,-0.47951086434150453,-0.1669686256170163,-0.044043387102277794,78.94036968197024
187.0,55.26,0.9949683333333332,65.88134239968655,36.002976,-0.3965510567715657,0.09422313401502316,-0.061358513338713706,78.75759036412256
188.0,55.7,1.0,65.8299860579707,36.002976,-0.24692582155241224,0.42454983466687796,-0.10890791864555902,78.57162162317346
189.0,53.2,1.0,65.62145330711539,36.002976,-0.22904580257881496,0.32966762996269205,-0.07539566612581564,78.38634525074151
190.0,47.8,0.9999383333333333,65.98804781116415,36.002976,-0.21520758717642408,0.29102972146307327,-0.13604872596188633,78.20609278291644
191.0,46.0,1.0,65.1644082884587,36.002976,0.006997636666070624,-0.36073728489833057,0.021525317415017342,78.0359243084947
192.0,48.1,1.0,65.11626165873233,36.002976,0.12167121832596736,0.09733052522605955,-0.012098613041386447,77.88181011564588
193.0,47.08,1.0,65.18981802618153,36.002976,0.11710290475171237,0.16539486925076416,0.008570489364955802,77.7505625134427
194.0,47.32,1.0,66.12463931787715,36.002976,0.22848914276669127,0.21754899006567444,-0.07338762615314211,77.64950940347359
195.0,48.66,1.0,66.87248706514046,36.002976,-0.19397727875118126,0.6715605518395202,-0.264345876339482,77.58600548214936
196.0,49.66,1.0,65.45283364342362,36.002976,0.13569428925215005,0.5826216487743758,-0.17036116972083443,77.56679368031635
197.0,51.98,1.0,65.61532542317349,36.002976,0.3599410426258104,-0.1965339501845756,0.08701740174422534,77.59733587303717
198.0,53.0,1.0,65.69047598832562,36.002976,0.38751787689177636,0.25686798793455173,-0.06590253424769224,77.68130460737633
199.0,52.4,1.0,65.77136059496182,36.002976,0.028468760232269637,0.1622433947881307,-0.08608849389894528,77.82030561198312
200.0,50.76,1.0,65.52279744433251,36.002976,0.2548606005689462,-0.2382236914258756,0.013924856034741907,78.01382782787347
201.0,50.0,1.0,65.63272089767543,36.002976,0.046004212687392264,-0.2596252849912555,-0.041040122273383994,78.25937067252039
202.0,50.0,1.0,65.57522198568925,36.002976,0.3618547481785862,-0.014908065776029433,-0.08802227985740278,78.5526688363935
203.0,51.12,0.9974533333333335,66.16500475085223,35.8156105124002,0.3797749632088822,-0.2579635683936923,0.020804691801422456,78.88791676733098
204.0,53.68,0.9949683333333332,66.01767901444767,35.252914,0.4854788538957133,0.12632319971153602,-0.014718014051244665,79.25793731576898
205.0,54.44,1.0,66.18519763645908,35.252914,0.199445610959795,-0.13274447044974658,0.018637747871839368,79.6543230001304
206.0,54.58,1.0,66.242355682948,35.252914,0.07596644367892244,-0.5906510771252511,0.013939992463156262,80.06761224415416
207.0,53.96,1.0,66.33127379666155,35.252914,-0.3833301022177238,-1.6919944033385124,0.216895226552905,80.48755466015848
208.0,51.44,1.0,65.90038078126265,35.252914,-0.5608612697965163,-0.9525815074459052,-0.02414062900261607,80.90345472556588
209.0,50.0,1.0,65.49577518661717,35.252914,-0.45559062938746825,-0.342170858813831,-0.21460963442109338,81.30456547550172
210.0,51.04,0.9933116666666666,66.41557201439768,35.252914,-0.26195102029977785,0.15945964746111774,-0.22469318469837657,81.68049288928373
211.0,53.04,1.0,66.53325033417597,35.252914,-0.18829124651240342,0.003482036640663478,-0.0748219980697532,82.02154333119537
212.0,56.4,1.0,66.1946456948936,35.252914,0.3898201951543132,-0.06826397920741215,0.004615438517834365,82.31902479642648
213.0,58.52,1.0,66.8653014343306,35.252914,0.2335787433169187,0.011627759568959561,-0.12977695566675965,82.5655568632128
214.0,53.2,1.0,67.22597644280678,35.252914,0.48631847547604695,-0.4250026211305877,0.02303850187436002,82.75546155060584
215.0,48.96,0.9966250000000001,66.76582928637198,35.252914,0.39515818121597734,-0.7424780094842109,0.1421856855652062,82.88522897428852
216.0,48.56,1.0,67.55700248435612,35.252914,0.2239050969803187,0.14525465883258373,-0.11511946926485456,82.95385028826625
217.0,48.32,1.0,66.29513372321888,35.252914,0.15989701788340355,0.12529343145585708,-0.017547727270210367,82.96268870179686
218.0,50.0,0.9966250000000001,66.32798197643295,35.92706972559992,0.9348560916682268,0.5163404270936324,-0.08460013082480894,82.91500703709477
219.0,50.88,1.0,66.36386075886328,36.002976,0.728595272206786,0.5031414615171553,-0.08534510634498159,82.81542049105965
220.0,53.76,1.0,66.3202626613127,36.002976,0.40845681574836673,-0.21387716939080148,-0.04238212274968976,82.66928679440636
221.0,56.44,1.0,66.29949925912258,36.002976,0.3076169765398763,-0.8603624489946123,0.148679488383751,82.48219812115572
222.0,55.4,1.0,65.49605250293475,36.002976,0.9767168716038592,-0.0723784520393636,0.029372568388988694,82.25967855012382
223.0,50.6,0.9924833333333334,65.90347153267096,36.002976,0.327956387693992,-0.291132747892113,0.0154207300253356,82.00716334211785
224.0,47.0,0.9949683333333336,65.24001520421741,36.002976,0.41989373766579974,-0.40728838332535666,0.04628588187700211,81.73016882823276
225.0,47.4,1.0,66.19153008914635,36.002976,0.12489067083894162,-0.5801918050915884,0.03402011001748482,81.43435014216826
226.0,51.2,1.0,66.63394885314428,36.002976,0.06900472451657183,-0.3045670238673944,-0.0707808598092042,81.12536631200248
227.0,56.34,1.0,67.03344731748163,36.002976,0.00988418501093058,-0.09862083361603743,-0.08104592950295315,80.80861621366402
228.0,56.64,1.0,66.10329881271308,36.002976,0.4371854618641424,0.1552359192798819,-0.03220505481904391,80.48896965183587
229.0,54.92,0.9957966666666666,65.5112514356117,36.002976,1.2086992533865928,-0.1352528182754809,-0.06244284542297169,80.17067626173495
230.0,53.0,1.0,66.2168212554005,36.002976,0.23412830038167387,0.2399867562832451,-0.201783727178996,79.85753212087604
231.0,51.5,1.0,66.16925629299011,36.002976,-0.2376785174091343,-0.6080910274490756,0.01947630081889934,79.55311889594833
232.0,48.3,0.99911,65.17160973401452,36.002976,0.37352975077044837,-0.5353508545943926,0.06154733725457644,79.26097418652596
233.0,48.4,0.9949683333333332,65.98807053376235,36.002976,0.0013023909491352015,-0.20942893973892762,-0.024426246825723683,78.98460609316366
234.0,47.6,1.0,65.92611853027051,36.002976,0.568778309429723,0.11041701695680317,-0.12849649353822984,78.72733914489083
235.0,49.96,1.0,66.47979453729181,36.002976,-0.024682249897576503,-0.2874743389551476,0.059610545619870975,78.49204966399382
236.0,52.52,1.0,66.2980112351132,35.644746388800016,0.10712665274869905,0.27006681109325636,-0.09623670463443616,78.28082821688024
237.0,54.26,0.9966250000000001,66.93030007719138,35.252914,0.16380858415290034,-0.023527614998525292,-0.0980671463714142,78.09463867080188
